Складские остатки на дату;Код продукции ДКС;Количество;Базовая единица измерения ;Сумма с НДС ;Город;Адрес офиса продаж дистр.;Внутр. код офиса продаж дистр.;Срок доставки
29.05.2024;85604;1;шт;1553,07;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;85604;1;шт;1553,07;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;85604;2;шт;1553,07;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;85604;1;шт;1553,07;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;85604;1;шт;1553,07;Краснодар;;;0
29.05.2024;91916;3401;м;15,71;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;91916;1424;м;15,71;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;91916;263;м;15,71;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;91916;1465;м;15,71;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;91916;361;м;15,71;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;91916;1495;м;15,71;Краснодар;ул. Российская, д. 252;;0
29.05.2024;91916;13425;м;15,71;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;91916;734;м;15,71;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;91916;591;м;15,71;Краснодар;;;0
29.05.2024;01785;20;м;468,9;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;01785;6;м;468,9;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;01785;8;м;468,9;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;01785;18;м;468,9;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;01785;14;м;468,9;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;01785;8;м;468,9;Краснодар;ул. Российская, д. 252;;0
29.05.2024;01785;84;м;468,9;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;01785;10;м;468,9;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;01785;28;м;468,9;Краснодар;;;0
29.05.2024;01786;30;м;527,68;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;01786;34;м;527,68;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;01786;8;м;527,68;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;01786;50;м;527,68;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;01786;12;м;527,68;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;01786;24;м;527,68;Краснодар;ул. Российская, д. 252;;0
29.05.2024;01786;64;м;527,68;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;01786;14;м;527,68;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;01786;20;м;527,68;Краснодар;;;0
29.05.2024;MDR63N-1N2C20-A;20;шт;1057,4;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDR63N-1N2C20-A;21;шт;1057,4;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDR63N-1N2C20-A;6;шт;1057,4;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDR63N-1N2C20-A;26;шт;1057,4;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDR63N-1N2C20-A;6;шт;1057,4;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDR63N-1N2C20-A;27;шт;1057,4;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63N-1N2C20-A;106;шт;1057,4;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDR63N-1N2C20-A;8;шт;1057,4;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDR63N-1N2C20-A;9;шт;1057,4;Краснодар;;;0
29.05.2024;MDV63-22C20-A;10;шт;5682,55;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDV63-22C20-A;4;шт;5682,55;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDV63-22C20-A;3;шт;5682,55;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDV63-22C20-A;10;шт;5682,55;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDV63-22C20-A;4;шт;5682,55;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDV63-22C20-A;6;шт;5682,55;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDV63-22C20-A;20;шт;5682,55;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDV63-22C20-A;4;шт;5682,55;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDV63-22C20-A;4;шт;5682,55;Краснодар;;;0
29.05.2024;53354;135;шт;13,19;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;53354;88;шт;13,19;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;53354;66;шт;13,19;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;53354;122;шт;13,19;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;53354;65;шт;13,19;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;53354;20;шт;13,19;Краснодар;ул. Российская, д. 252;;0
29.05.2024;53354;224;шт;13,19;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;53354;93;шт;13,19;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;53354;20;шт;13,19;Краснодар;;;0
29.05.2024;53344;44;шт;17,56;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;53344;154;шт;17,56;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;53344;20;шт;17,56;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;53344;9;шт;17,56;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;53344;100;шт;17,56;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;53344;11;шт;17,56;Краснодар;ул. Российская, д. 252;;0
29.05.2024;53344;85;шт;17,56;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;53344;12;шт;17,56;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;53344;30;шт;17,56;Краснодар;;;0
29.05.2024;51020N;1379;шт;5,04;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;51020N;30;шт;5,04;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;51020N;378;шт;5,04;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;51020N;2353;шт;5,04;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;51020N;230;шт;5,04;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;51020N;600;шт;5,04;Краснодар;ул. Российская, д. 252;;0
29.05.2024;51020N;4457;шт;5,04;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;51020N;351;шт;5,04;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;51020N;371;шт;5,04;Краснодар;;;0
29.05.2024;50525;30;шт;43,07;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;50525;43;шт;43,07;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;50525;117;шт;43,07;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;50525;52;шт;43,07;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;50525;49;шт;43,07;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;50525;9;шт;43,07;Краснодар;ул. Российская, д. 252;;0
29.05.2024;50525;45;шт;43,07;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;50525;14;шт;43,07;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;50525;45;шт;43,07;Краснодар;;;0
29.05.2024;50620;13;шт;33,95;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;50620;67;шт;33,95;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;50620;39;шт;33,95;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;50620;82;шт;33,95;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;50620;46;шт;33,95;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;50620;136;шт;33,95;Краснодар;ул. Российская, д. 252;;0
29.05.2024;50620;325;шт;33,95;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;50620;14;шт;33,95;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;50620;50;шт;33,95;Краснодар;;;0
29.05.2024;01755;3;шт;312,15;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;01755;2;шт;312,15;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;01755;2;шт;312,15;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;01755;5;шт;312,15;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;01755;4;шт;312,15;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;01755;1;шт;312,15;Краснодар;ул. Российская, д. 252;;0
29.05.2024;01755;1;шт;312,15;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;01755;3;шт;312,15;Краснодар;;;0
29.05.2024;01744;5;шт;493,44;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;01744;2;шт;493,44;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;01744;2;шт;493,44;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;01744;3;шт;493,44;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;01744;2;шт;493,44;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;01744;4;шт;493,44;Краснодар;ул. Российская, д. 252;;0
29.05.2024;01744;11;шт;493,44;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;01744;2;шт;493,44;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;01744;3;шт;493,44;Краснодар;;;0
29.05.2024;MD63-2C32-6;3;шт;1040,33;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63-2C32-6;3;шт;1040,33;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63-2C32-6;2;шт;1040,33;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63-2C32-6;3;шт;1040,33;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63-2C32-6;3;шт;1040,33;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63-2C32-6;5;шт;1040,33;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63-2C32-6;36;шт;1040,33;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63-2C32-6;3;шт;1040,33;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63-2C32-6;3;шт;1040,33;Краснодар;;;0
29.05.2024;54920;184;шт;10,57;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;54920;114;шт;10,57;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;54920;137;шт;10,57;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;54920;167;шт;10,57;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;54920;172;шт;10,57;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;54920;100;шт;10,57;Краснодар;ул. Российская, д. 252;;0
29.05.2024;54920;1319;шт;10,57;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;54920;169;шт;10,57;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;54920;14;шт;10,57;Краснодар;;;0
29.05.2024;50520;134;шт;32,59;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;50520;134;шт;32,59;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;50520;118;шт;32,59;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;50520;140;шт;32,59;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;50520;74;шт;32,59;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;50520;80;шт;32,59;Краснодар;ул. Российская, д. 252;;0
29.05.2024;50520;1075;шт;32,59;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;50520;8;шт;32,59;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;50520;118;шт;32,59;Краснодар;;;0
29.05.2024;63920;18;м;43,65;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;63920;111;м;43,65;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;63920;66;м;43,65;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;63920;36;м;43,65;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;63920;132;м;43,65;Краснодар;ул. Российская, д. 252;;0
29.05.2024;63920;2136;м;43,65;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;63920;63;м;43,65;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;63920;90;м;43,65;Краснодар;;;0
29.05.2024;01780;6;м;338,24;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;01780;14;м;338,24;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;01780;6;м;338,24;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;01780;34;м;338,24;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;01780;10;м;338,24;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;01780;14;м;338,24;Краснодар;ул. Российская, д. 252;;0
29.05.2024;01780;58;м;338,24;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;01780;10;м;338,24;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;01780;8;м;338,24;Краснодар;;;0
29.05.2024;00869;2;шт;124,16;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;00869;2;шт;124,16;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;00869;1;шт;124,16;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;00869;3;шт;124,16;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;00869;3;шт;124,16;Краснодар;ул. Российская, д. 252;;0
29.05.2024;00869;9;шт;124,16;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;00869;1;шт;124,16;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;00869;3;шт;124,16;Краснодар;;;0
29.05.2024;53360;63;шт;33,17;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;53360;10;шт;33,17;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;53360;26;шт;33,17;Краснодар;ул. Российская, д. 252;;0
29.05.2024;53360;80;шт;33,17;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;53362;30;шт;43,55;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;36500;3;м;398,77;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;91932;1325;м;45,11;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;91932;433;м;45,11;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;91932;307;м;45,11;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;91932;308;м;45,11;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;91932;288;м;45,11;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;91932;178;м;45,11;Краснодар;ул. Российская, д. 252;;0
29.05.2024;91932;3122;м;45,11;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;91932;229;м;45,11;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;91932;173;м;45,11;Краснодар;;;0
29.05.2024;53910;3;шт;214,18;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;53910;13;шт;214,18;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;53910;3;шт;214,18;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;53910;15;шт;214,18;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;53910;5;шт;214,18;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;53910;3;шт;214,18;Краснодар;ул. Российская, д. 252;;0
