Складские остатки на дату;Код продукции ДКС;Количество;Базовая единица измерения ;Сумма с НДС ;Город;Адрес офиса продаж дистр.;Внутр. код офиса продаж дистр.;Срок доставки
22.09.2022;01754;2;;263,01;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01754;2;;263,01;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01754;2;;263,01;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01754;7;;263,01;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01754;2;;263,01;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00535;9;;43,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00535;13;;43,38;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;00535;6;;43,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00535;5;;43,38;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00535;20;;43,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00525;10;;32,15;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00525;4;;32,15;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;00525;2;;32,15;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00525;4;;32,15;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00525;42;;32,15;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00525;1;;32,15;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00536;3;;47,7;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00536;4;;47,7;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;00536;3;;47,7;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00536;2;;47,7;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;00536;2;;47,7;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00536;22;;47,7;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00536;2;;47,7;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00527;5;;96,89;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00527;16;;96,89;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;00527;12;;96,89;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00527;10;;96,89;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00527;133;;96,89;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00541;2;;60;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;00541;2;;60;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;00541;10;;60;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00541;17;;60;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00869;6;;118,2;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00869;5;;118,2;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;00869;3;;118,2;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;00869;9;;118,2;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00869;2;;118,2;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;00869;7;;118,2;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00869;19;;118,2;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00870;5;;136,71;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00870;5;;136,71;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;00870;2;;136,71;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00870;1;;136,71;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;00870;4;;136,71;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00870;15;;136,71;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00871;7;;136,92;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00871;2;;136,92;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;00871;6;;136,92;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00871;8;;136,92;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;00871;22;;136,92;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00871;2;;136,92;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00872;3;;161,05;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00872;2;;161,05;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;00872;3;;161,05;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00872;15;;161,05;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00872;3;;161,05;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00651;4;;99,07;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00583;53;;41,13;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00378;10;;26,68;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00378;12;;26,68;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00885;2;;71,99;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00885;2;;71,99;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;00885;1;;71,99;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00885;2;;71,99;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;00885;3;;71,99;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00886;1;;85,81;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00886;6;;85,81;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;00886;4;;85,81;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;00886;10;;85,81;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00886;3;;85,81;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;00886;1;;85,81;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00886;2;;85,81;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00653;10;;105,41;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00653;15;;105,41;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01755;2;;297,27;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01755;2;;297,27;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01755;3;;297,27;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01755;2;;297,27;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01755;2;;297,27;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;01755;3;;297,27;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01755;5;;297,27;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01755;1;;297,27;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;01759;5;;593,89;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01759;2;;593,89;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01759;6;;593,89;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01759;3;;593,89;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01759;2;;593,89;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;01759;8;;593,89;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01759;8;;593,89;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01759;2;;593,89;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;01756;5;;314,41;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01756;3;;314,41;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01756;4;;314,41;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01756;4;;314,41;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01756;2;;314,41;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;01756;5;;314,41;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01756;11;;314,41;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01756;2;;314,41;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;01760;5;;412,74;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01760;6;;412,74;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01760;2;;412,74;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01760;4;;412,74;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01760;2;;412,74;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;01760;4;;412,74;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01760;28;;412,74;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01760;1;;412,74;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00652;2;;99,07;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00652;10;;99,07;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00652;1;;99,07;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00539;32;;136,77;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00539;20;;136,77;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01712;4;;791,36;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01712;3;;791,36;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01712;3;;791,36;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01712;10;;791,36;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01712;2;;791,36;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;01712;6;;791,36;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01712;11;;791,36;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01712;2;;791,36;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;01712;2;;791,36;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;01807;3;;245,43;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01807;2;;245,43;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01807;6;;245,43;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01807;2;;245,43;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01743;7;;680,92;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01743;7;;680,92;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01743;2;;680,92;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01743;1;;680,92;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01743;1;;680,92;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;01743;6;;680,92;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01743;2;;680,92;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;01743;2;;680,92;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;01740;5;;354,91;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01740;2;;354,91;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01740;3;;354,91;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01740;4;;354,91;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01740;1;;354,91;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;01740;1;;354,91;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01740;17;;354,91;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01740;1;;354,91;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;01744;3;;469,97;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01744;1;;469,97;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01744;5;;469,97;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01744;3;;469,97;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01744;4;;469,97;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01744;8;;469,97;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01744;1;;469,97;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;01744;2;;469,97;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;00873;4;;164,45;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00873;8;;164,45;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;00873;6;;164,45;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00873;3;;164,45;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;00873;3;;164,45;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00873;12;;164,45;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00873;12;;164,45;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00874;6;;177,85;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;00874;6;;177,85;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;00874;5;;177,85;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00874;1;;177,85;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00874;13;;177,85;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00874;1;;177,85;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00875;2;;436,89;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;00875;1;;436,89;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;00875;1;;436,89;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;00875;1;;436,89;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00875;2;;436,89;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;01707;1;;601,17;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01707;4;;601,17;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01707;5;;601,17;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01707;2;;601,17;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;01707;3;;601,17;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01707;5;;601,17;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01707;1;;601,17;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;01707;2;;601,17;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;01711;3;;795,58;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01711;2;;795,58;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01711;2;;795,58;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01711;6;;795,58;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01711;1;;795,58;Краснодар;ул. Российская, д. 252;;0
22.09.2022;01711;6;;795,58;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;01711;2;;795,58;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;01708;4;;614,51;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;01708;3;;614,51;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;01708;3;;614,51;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;01708;5;;614,51;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;01708;1;;614,51;Краснодар;ул. Уральская, д. 87;;0
